targets,yards_per_coverage_snap,draft_season,missed_tackles,catch_rate,team_name,tackles,coverage_percent,jersey_number,dropped_ints,player_game_count,eligible_season,grades_tackle,yards,receptions,forced_incompletion_rate,grades_coverage_defense,interceptions,snap_counts_coverage,grades_run_defense,snap_counts_pass_play,penalties,forced_incompletes,team,coverage_snaps_per_target,stops,declined_penalties,position,longest,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,player,franchise_id,yards_after_catch,avg_depth_of_target,pass_break_ups,qb_rating_against,coverage_snaps_per_reception,assists,grades_pass_rush_defense,player_id,touchdowns
74,1.4,2020,10,78.4,LA,52,93,56,1,18,2020,64.1,680,58,4.1,51.2,1,505,58.6,543,1,3,LA,6.3,14,0,LB,41,13.5,53.5,11.7,66,Christian Rozeboom,26,530,3.8,3,117.3,8.1,12,51,49862,4
0,0,2018,3,,CIN,3,1.6,92,0,15,2018,40.8,0,0,,63.3,0,7,69.2,437,2,0,CIN,,4,0,DI,,37.5,70.2,,67.7,B.J. Hill,7,0,,0,0,,2,64.2,49894,0
0,0,2018,1,,TEN,0,1.3,69,0,17,2018,38.7,0,0,,60.7,0,3,77.7,225,1,0,TEN,,3,0,DI,,100,70.2,,74.5,Sebastian Joseph-Day,31,0,,0,0,,0,52.3,49935,0
0,0,2019,1,,MIN,2,0.4,99,0,18,2019,53.5,0,0,,54.3,0,1,52.1,257,1,0,MIN,,0,0,DI,,25,50.2,,71.5,Jerry Tillery,18,0,,0,0,,1,54,49949,0
0,0,2018,0,,KC,0,2.8,91,0,20,2018,30.1,0,0,,57.7,0,3,45.7,106,1,0,KC,,0,0,DI,,,40.8,,61,Derrick Nnadi,16,0,,0,0,,0,45.9,49970,0
0,0,2020,3,,BLT,2,3.8,96,0,17,2020,35.4,0,0,,61.4,0,11,48.6,292,1,0,BLT,,4,0,DI,,60,51.9,,73.1,Broderick Washington,3,0,,0,0,,0,56.5,50049,0
4,2.9,2018,0,100,SEA,3,13.3,10,0,6,2018,43.4,47,4,0,47.8,0,17,72.9,128,0,0,SEA,4,2,0,ED,24,0,63,11.8,82.9,Uchenna Nwosu,29,51,-1,0,115.6,4,0,56.9,50084,0
0,0,2018,3,,DEN,5,1.3,98,0,18,2018,35.1,0,0,,68.8,0,5,52.5,391,1,0,DEN,,11,0,DI,,33.3,78.3,,74.5,John Franklin-Myers,10,0,,0,0,,1,82.9,50088,0
5,0.6,2018,3,60,PHI,3,6.9,19,0,20,2018,69,26,3,0,55.9,0,41,67.8,590,1,0,PHI,8.2,12,0,ED,13,37.5,70.3,8.7,79.7,Josh Sweat,24,11,5.2,0,73.8,13.7,2,67.1,50120,0
12,1.7,2018,2,91.7,ATL,13,31.8,00,0,13,2018,61.2,112,11,0,40.3,0,70,55,220,2,0,ATL,5.6,4,0,ED,37,11.8,43.7,10.2,50.6,Lorenzo Carter,2,96,1.7,0,105.6,6.1,2,47.3,50126,0
1,1,2018,6,100,CLV,2,3.5,54,0,16,2018,26.3,9,1,0,39.3,0,10,48.1,285,3,0,CLV,9,4,0,ED,9,50,45.3,9,49.1,Ogbo Okoronkwo,8,7,2,0,104.2,9,4,55.4,50130,0
2,0.8,2018,0,50,CHI,0,6,55,0,11,2018,47.3,6,1,50,52.8,0,8,54.9,134,0,1,CHI,4,3,0,ED,6,,63.5,6,85.9,Jacob Martin,6,7,2,0,56.3,8,0,67,50152,0
1,0,2020,6,0,DEN,3,2.4,97,0,18,2020,41.3,0,0,100,61.2,0,7,56.6,294,1,1,DEN,7,3,0,DI,,54.5,60.9,,73.5,Malcolm Roach,10,0,16,1,39.6,,2,62.6,50191,0
2,1.6,2018,4,100,TEN,4,5.5,49,0,16,2018,42,35,2,0,62.1,0,24,69,433,6,0,TEN,11,10,0,ED,31,50,69.7,17.5,48.5,Arden Key,31,15,10,0,118.8,11,0,67.7,50201,0
28,0.8,2018,6,89.3,PHI,22,93.4,42,0,11,2018,42.7,183,25,3.6,82.4,0,241,77.1,258,0,1,PHI,8.1,11,0,LB,24,17.6,86,7.3,82,Oren Burks,24,120,2.6,1,93.9,9,6,72.3,50203,0
1,0.9,2019,2,100,JAX,5,3.7,41,0,16,2019,61.6,16,1,0,65.1,0,19,70.1,508,5,0,JAX,18,12,0,ED,16,25,82.7,16,50.9,Josh Hines-Allen,15,17,-1,0,158.3,18,1,83.4,50235,1
0,0,2018,0,,CAR,1,4,45,0,2,2018,75.4,0,0,,61.4,0,1,58.4,25,1,0,CAR,,0,0,ED,,0,42.7,,0,Marquis Haynes Sr.,5,0,,0,0,,0,46.9,50244,0
0,0,2018,1,,DET,0,3.2,92,0,2,2018,74.4,0,0,,60.3,0,2,53.4,62,2,0,DET,,0,0,ED,,100,53.1,,0,Marcus Davenport,11,0,,0,0,,0,64.4,50291,0
1,0.6,2019,1,100,LV,2,4.4,94,0,5,2019,46.2,4,1,0,53,0,7,80.2,158,0,0,LV,7,4,0,DI,4,33.3,74.7,4,84,Christian Wilkins,23,0,4,0,83.3,7,0,66.9,50293,0
0,0,2019,0,,MIA,0,100,40,0,1,2019,,0,0,,60,0,1,,1,0,0,MIA,,0,0,CB,,,60,,62.6,Nik Needham,17,0,,0,0,,0,,50356,0
44,1.4,2018,2,77.3,NYJ,33,94.5,23,1,17,2018,73,421,34,4.5,61.8,0,345,71.6,365,2,2,NYJ,7.1,11,1,S,69,5.4,65.1,12.4,84.2,Isaiah Oliver,22,252,8,2,121.5,9.1,2,59,50393,2
1,16,2018,1,100,WAS,0,50,39,0,2,2018,26.1,16,1,0,54.1,0,1,60.5,2,0,0,WAS,1,0,0,S,16,100,48.4,16,65,Jeremy Reaves,32,18,-2,0,118.8,1,0,60,50406,0
19,0.8,2019,6,68.4,CLV,20,99.6,01,0,11,2019,45,196,13,15.8,64.5,0,249,61.7,250,0,3,CLV,12.5,4,0,S,71,22.2,65.5,15.1,81.3,Juan Thornhill,8,134,9.4,3,137.2,18.2,1,66.9,50426,2
6,1,2018,0,50,CIN,3,86.8,35,0,2,2018,80.8,29,3,0,50.8,0,33,62.3,38,0,0,CIN,5,0,0,CB,12,0,50.4,9.7,75.9,Jalen Davis,7,5,15.2,0,63.9,10,3,48.9,50431,0
89,1.2,2019,5,67.4,CAR,52,99.7,02,2,17,2019,59.2,739,60,15.7,67.1,2,637,61.3,639,5,14,CAR,6.7,12,0,CB,54,8.1,67.2,12.3,89.1,Mike Jackson,5,237,10.8,12,98.5,9.9,5,60,50437,4
30,2,2019,2,76.7,DAL,23,100,27,0,6,2019,64.8,355,23,3.3,63.9,1,183,47.4,183,2,1,DAL,5.9,8,1,CB,83,7.7,60,15.4,25.1,Amani Oruwariye,9,127,13.1,1,123.6,7.7,1,,50533,2
7,2.7,2018,3,85.7,CLV,2,100,31,0,5,2018,26.4,83,6,0,28.8,0,31,53.2,31,0,0,CLV,4.4,0,0,CB,20,60,29.5,13.8,76.6,Mike Ford,8,29,9,0,155.7,5.2,0,,50535,1
29,0.6,2018,1,51.7,PHI,12,98.7,29,0,18,2018,75.7,134,15,10.3,62.9,0,226,58.5,229,4,3,PHI,7.2,4,0,CB,28,6.3,61.9,8.9,32.5,Avonte Maddox,24,78,6.8,3,75.9,14,3,71.9,50543,1
1,23,2019,1,100,CHI,0,0.6,93,0,15,2019,30.4,23,1,0,58.7,0,1,60.1,157,2,0,CHI,1,3,0,DI,23,100,58.9,23,65.4,Byron Cowart,6,23,0,0,118.8,1,0,60.7,50588,0
0,0,2019,1,,KC,2,2.6,90,0,9,2019,29.6,0,0,,70,0,6,64.1,228,2,0,KC,,4,0,ED,,33.3,61.3,,52.2,Charles Omenihu,16,0,,0,0,,0,57.8,50612,0
13,1.2,2019,0,84.6,TEN,10,90.2,57,0,5,2019,73.5,113,11,7.7,66.7,1,101,52.2,112,0,1,TEN,7.5,4,0,LB,21,0,60.2,10.3,80,Luke Gifford,31,78,2.8,1,96.5,8.8,5,55.1,50675,1
47,1.2,2018,2,78.7,CAR,25,90.9,47,1,12,2018,59.4,422,37,6.4,60,1,390,52.2,429,0,3,CAR,7.7,10,0,LB,63,5.7,56.5,11.4,84.4,Josey Jewell,5,248,4.6,3,109.4,9.8,8,59.7,50720,2
54,0.9,2019,4,87,DEN,41,86.2,55,1,18,2019,87,515,47,3.7,53.9,2,639,76.9,741,2,2,DEN,11,16,1,LB,53,7.3,64.3,11,67.7,Cody Barton,10,325,5.1,2,103.3,12.7,10,61.3,50727,2
92,1.3,2020,10,73.9,MIA,52,87.8,20,0,17,2020,63.6,725,68,7.6,55.1,0,569,83,648,1,7,MIA,5.9,22,0,LB,63,13,71.3,10.7,86.2,Jordyn Brooks,17,446,4.9,5,114.6,7.9,15,77.5,50851,5
61,0.8,2018,5,78.7,BLT,58,87.4,00,0,18,2018,82.6,482,48,4.9,62.6,1,651,69.7,745,1,3,BLT,9.9,25,0,LB,26,6.3,66.8,10,68.1,Roquan Smith,3,307,4.3,3,92.8,12.6,16,63.4,50892,0
67,1.1,2018,1,76.1,CHI,34,91.7,49,2,17,2018,70.7,540,51,7.5,56.3,1,539,62.6,588,0,5,CHI,7.6,13,0,LB,32,2.2,59.2,10.6,87.1,Tremaine Edmunds,6,328,5.7,4,92.9,10,10,52.6,50905,0
65,1,2018,6,84.6,LV,46,87.7,41,2,17,2018,83.4,572,55,6.2,48.8,2,585,87.3,667,1,4,LV,8.4,17,0,LB,37,9.2,68.4,10.4,68.6,Robert Spillane,23,294,5.8,4,111,10,13,67.4,50918,4
48,0.8,2019,2,79.2,NYG,28,91.7,58,0,12,2019,65.8,300,38,2.1,68.2,0,386,71.8,421,0,1,NYG,7.6,13,0,LB,17,4.9,74.9,7.9,84.3,Bobby Okereke,21,230,2.7,1,99.7,9.7,11,83.2,50954,1
7,1.8,2018,0,100,NE,5,84.8,08,0,2,2018,81.7,66,7,0,60.1,0,39,28.7,46,0,0,NE,5.1,2,0,LB,28,0,47,9.4,74.6,Ja'Whaun Bentley,19,20,6.6,0,106,5.1,2,62.3,50966,0
46,0.9,2018,7,80.4,WAS,31,62.2,04,2,20,2018,49.8,379,37,4.3,58.5,1,439,61.7,706,5,2,WAS,8.8,18,0,LB,32,13.7,64.2,10.2,40.5,Frankie Luvu,32,225,4.8,2,106.4,11,13,73.3,51028,2
47,0.9,2019,4,78.7,MIA,45,88.7,11,1,14,2019,66,371,37,4.3,82.9,3,455,47,513,1,2,MIA,9.2,16,0,LB,43,7,67.3,10,63,Tyrel Dodson,17,260,4.1,2,73,11.7,8,56.4,51045,0
58,1.4,2019,7,82.8,NE,30,82.4,48,0,17,2019,63.6,502,48,6.9,42.7,1,384,63.7,466,3,4,NE,6.2,11,0,LB,38,15.2,54.7,10.5,71.9,Jahlani Tavai,19,297,5.1,4,107,7.5,9,65.8,51055,2
56,0.6,2019,4,62.5,SEA,42,98.1,20,0,17,2019,84.6,351,35,14.3,77.4,3,658,89.5,671,0,8,SEA,11.1,13,0,S,76,8,82.2,10,90,Julian Love,29,206,6.5,8,87.7,17.7,4,54.4,51081,5
10,1.9,2018,0,100,DET,6,74.2,51,0,11,2018,85.7,130,10,0,46.4,0,72,65.1,97,0,0,DET,6.8,1,0,LB,39,0,55.2,13,82.9,Ben Niemann,11,113,1.7,0,118.8,6.8,1,57.6,51099,0
0,0,2022,0,,NYJ,0,100,41,0,1,2022,,0,0,,60,0,1,60.6,1,0,0,NYJ,,0,0,LB,,,75.4,,64.7,Marcelino McCrary-Ball,22,0,,0,0,,0,,51112,0
22,0.5,2019,0,63.6,BUF,27,98.6,09,0,16,2019,90.6,236,14,13.6,43.2,3,510,86,517,1,3,BUF,21.9,4,0,S,48,0,57.7,16.9,87.3,Taylor Rapp,4,95,13,3,90.5,34.4,7,61.5,51172,2
38,0.5,2019,4,73.7,DEN,43,95.9,06,1,16,2019,59.3,311,28,5.3,50.7,0,686,50.4,715,1,2,DEN,16.7,11,0,S,57,7.5,51.2,11.1,71.3,P.J. Locke,10,107,9.1,2,132.7,22.6,6,57.2,51189,4
43,0.6,2018,4,76.7,PIT,54,98.9,39,0,18,2018,78.6,402,33,7,64.9,1,701,69.5,709,3,3,PIT,15.2,9,1,S,48,5.7,65.2,12.2,48.5,Minkah Fitzpatrick,25,172,9.6,3,134.1,19.8,12,51.5,51206,5
59,0.8,2018,9,86.4,SF,48,93.5,54,0,17,2018,61.5,409,51,6.8,88.4,2,528,82.1,565,1,4,SF,8.6,20,0,LB,25,13.4,89.2,8,66.6,Fred Warner,28,278,4.3,3,98.4,9.9,10,63.4,51222,3
51,0.9,2019,3,76.5,KC,35,78.5,23,0,19,2019,60.6,355,39,5.9,60,0,438,67.5,558,3,3,KC,8.1,11,2,LB,23,6.7,66.5,9.1,68.7,Drue Tranquill,16,232,4.6,1,107.9,10.6,7,69.7,51276,2
9,0.5,2019,0,66.7,TB,8,93.9,21,1,8,2019,89.1,77,6,11.1,63.3,0,169,87.3,180,0,1,TB,17.6,1,0,S,20,0,70.1,12.8,82.2,Mike Edwards,30,12,13.4,1,132.9,26.3,1,49.7,51282,2
4,2,2020,0,75,BLT,2,100,54,0,5,2020,65.1,20,3,0,44,0,12,54,12,0,0,BLT,2.5,0,0,LB,12,0,46,6.7,72.8,Kristian Welch,3,21,-0.5,0,85.4,3.3,0,,51283,0
5,0.6,2018,0,40,PIT,2,94.9,38,0,6,2018,81.2,32,2,20,68.4,0,56,72.3,59,0,1,PIT,11,0,0,S,25,0,71.6,16,78.4,Terrell Edmunds,25,13,13.6,1,62.1,27.5,0,54.5,51334,0
43,0.6,2019,7,62.8,NO,32,94.4,05,0,13,2019,60,280,27,11.6,60.1,1,508,63.1,538,1,5,NO,11.2,11,0,S,30,16.3,61.5,10.4,67.8,Will Harris,20,124,8.9,3,87.4,17.9,4,61.3,51336,2
63,0.8,2018,8,76.2,LAC,42,88.3,03,2,17,2018,78.9,458,48,6.3,76.3,1,595,87.9,674,5,4,LAC,8.7,21,0,S,55,13.6,80.8,9.5,18,Derwin James Jr.,27,220,6.1,3,99.8,11.5,9,75.2,51368,2
37,0.5,2019,3,64.9,TEN,22,97.7,37,0,14,2019,65.2,220,24,5.4,70.3,5,469,58.4,480,2,2,TEN,11.8,3,0,S,27,10.3,68,9.2,84,Amani Hooker,31,148,7.2,2,68.4,18.3,4,64.5,51378,3
13,1.4,2019,6,92.3,LV,11,96.3,01,0,3,2019,32.2,133,12,0,44,0,103,63.5,107,0,0,LV,7.5,4,0,S,23,33.3,46.9,11.1,79.6,Marcus Epps,23,61,6.7,0,109.3,8.2,1,70.8,51391,0
17,0.4,2020,3,76.5,NE,14,94.7,21,1,16,2020,61.5,136,13,5.9,56.3,0,337,69.3,356,0,1,NE,18.6,1,0,S,22,15,60.1,10.5,84.9,Jaylinn Hawkins,19,43,7.4,1,138.4,24.4,3,47.9,51423,2
64,1,2019,11,81.3,ATL,58,77,55,0,17,2019,59.4,493,52,3.1,58.8,1,522,70.3,678,0,2,ATL,7.8,25,0,LB,48,13.4,71.1,9.5,90,Kaden Elliss,2,247,5.6,2,107.9,9.6,13,81.4,51485,3
1,0.3,2018,2,100,NO,2,96.7,48,0,6,2018,28.5,9,1,0,43.5,0,29,55.3,30,0,0,NO,26,0,0,S,9,50,37.6,9,77,J.T. Gray,20,1,8,0,104.2,26,0,60,51495,0
2,0.8,2019,0,100,SF,2,100,57,0,2,2019,81.4,12,2,0,63.5,0,16,85,16,0,0,SF,8,1,0,LB,8,0,82,6,72.6,Dre Greenlaw,28,11,0.5,0,91.7,8,0,,51503,0
78,1,2017,10,69.2,IND,37,96.1,23,0,15,2017,37.4,487,54,5.1,67.3,3,536,71.8,558,1,4,IND,6.5,16,0,CB,59,18.9,70.1,9,86.4,Kenny Moore II,14,313,6.9,3,99.7,9.4,6,64.3,51596,7
4,2.2,2017,0,100,PHI,0,96.2,43,0,5,2017,77.9,53,4,0,35.4,0,25,75.6,26,0,0,PHI,6,0,0,LB,26,0,51.7,13.3,73.3,Nicholas Morrow,24,19,8.5,0,158.3,6,1,60,51674,1
6,0.8,2023,2,83.3,CAR,4,91.9,53,0,4,2023,36.1,51,5,0,61.1,0,68,60.8,74,0,0,CAR,10.7,2,0,LB,19,25,63.3,10.2,78,Claudin Cherelus,5,23,5.3,0,102.1,12.8,2,71.9,52094,0
57,1.6,2021,3,59.6,NO,33,99.3,29,0,7,2021,66.2,428,34,17.5,63.9,3,281,47.6,283,9,10,NO,4.6,8,2,CB,65,8.1,63.3,12.6,84.5,Paulson Adebo,20,180,10.9,7,67,7.7,1,91.5,52280,1
29,1.8,2023,8,82.8,MIN,15,67.6,00,0,12,2023,44.8,292,24,0,29.3,1,175,87,259,2,0,MIN,5.6,8,0,LB,35,25.8,63,12.2,14.1,Ivan Pace Jr.,18,158,4.7,0,117.2,6.8,8,83.9,53587,2
33,0.9,2023,3,81.8,GB,21,99.7,24,0,14,2023,39.9,328,27,9.1,71.4,2,371,40.5,372,2,3,GB,10.6,4,1,CB,31,10.7,65.5,12.1,56.2,Carrington Valentine,12,168,7.8,3,82.8,13,4,56.2,53750,0
0,0,2022,1,,TB,2,2.9,95,0,12,2022,28.2,0,0,,55.1,0,3,44.2,104,1,0,TB,,1,0,DI,,33.3,42.9,,44.6,C.J. Brewer,30,0,,0,0,,0,56.3,54409,0
0,0,2021,1,,CAR,0,5.9,41,0,3,2021,21.3,0,0,,60,0,1,39.8,17,0,0,CAR,,0,0,ED,,100,41.2,,75.7,Tarron Jackson,5,0,,0,0,,0,53.9,54410,0
0,0,2023,0,,CIN,0,100,15,0,1,2023,,0,0,,60.7,0,1,,1,0,0,CIN,,0,0,WR,,,70.2,,60,Charlie Jones,7,0,,0,0,,0,,55038,0
3,0.3,2021,2,100,WAS,4,97.7,22,0,5,2021,60.6,13,3,0,62.8,0,42,71.3,43,0,0,WAS,12.7,1,0,S,9,25,66.2,4.3,77.3,Darrick Forrest,32,1,4,0,124.3,12.7,2,51,55087,1
25,0.5,2022,6,80,SEA,41,98.8,08,1,15,2022,74.9,213,20,12,68,3,494,79.5,500,0,3,SEA,18.4,10,0,S,41,11.8,72.8,10.7,89.9,Coby Bryant,29,57,10.2,3,75.9,23,4,70.6,55088,1
8,0.7,2022,7,75,SEA,4,15,53,0,15,2022,66,41,6,12.5,67.3,0,61,77.8,406,1,1,SEA,7,10,0,ED,15,53.8,75.1,6.8,75.2,Boye Mafe,29,33,4,1,85.9,9.3,2,65.6,55220,0
0,0,2022,0,,JAX,0,3.6,90,0,4,2022,70.9,0,0,,59.8,0,2,29.8,55,0,0,JAX,,0,0,DI,,0,46.6,,80,Esezi Otomewo,15,0,,0,0,,1,71.5,55221,0
0,0,2022,0,,PIT,0,83.3,93,0,3,2022,71.4,0,0,,64,0,5,71.1,6,0,0,PIT,,0,0,LB,,,71.2,,68.6,Mark Robinson,25,0,,0,0,,0,56.2,55265,0
0,0,2022,0,,CIN,0,100,26,0,1,2022,,0,0,,60.7,0,1,,1,0,0,CIN,,0,0,S,,,70.9,,60,Tycen Anderson,7,0,,0,0,,0,,55351,0
0,0,2022,0,,SF,3,0.8,93,0,13,2022,46,0,0,,67,1,1,42.5,118,1,0,SF,,1,0,DI,,0,47.5,,59.8,Kalia Davis,28,0,,0,0,,0,56.6,55389,0
29,1.2,2022,4,72.4,LAC,13,95.4,36,0,14,2022,39.5,312,21,13.8,57.7,0,271,62.9,284,2,4,LAC,8.7,5,0,CB,42,18.2,56.7,14.9,33.4,Ja'Sir Taylor,27,97,10.7,3,146.8,12,5,48.1,55426,5
8,0.3,2022,1,50,CHI,8,99.5,22,1,8,2022,81.7,60,4,12.5,64,0,206,81.6,207,1,1,CHI,24.5,1,0,S,21,7.1,71.8,15,87.4,Elijah Hicks,6,3,18.9,1,114.6,49,5,60,55584,1
67,0.7,2020,11,67.2,ATL,41,99.9,24,1,17,2020,38,466,45,6,68.6,2,671,61.6,672,2,4,ATL,9.5,12,0,CB,40,20,68.5,10.4,88.9,A.J. Terrell,2,166,10.3,2,84.5,14.2,3,57.7,55586,2
8,0.7,2022,2,62.5,CHI,6,92.6,39,0,6,2022,43.2,52,5,12.5,61.2,1,75,45.3,81,0,1,CHI,9.3,1,0,CB,15,25,58.1,10.4,78,Josh Blackwell,6,28,8.4,0,41.7,14.8,0,54.5,55589,0
21,1.1,2021,2,61.9,CIN,13,100,42,0,16,2021,49.3,162,13,4.8,43.7,0,161,45.1,161,4,1,CIN,6.9,4,0,CB,25,11.8,43.5,12.5,83,Marco Wilson,7,43,10.5,1,101.7,11.1,2,,55592,1
1,3.8,2019,0,100,CAR,0,100,32,0,4,2019,73,23,1,0,46.5,0,7,65.1,7,0,0,CAR,6,0,0,S,23,,50,23,93.1,Lonnie Johnson Jr.,5,4,19,0,118.8,6,0,,55615,0
81,1.4,2020,5,58,DET,39,97,21,1,18,2020,60.1,601,47,11.1,60.7,0,491,89.7,506,4,9,DET,5.5,17,2,CB,47,10.4,63.3,12.8,55.4,Amik Robertson,11,295,10.8,7,89.6,9.5,4,50.1,55619,2
0,0,2022,0,,HST,1,100,25,0,2,2022,77.2,0,0,,30.4,0,14,60,14,0,0,HST,,0,0,S,,0,28.4,,74.7,Russ Yeast,13,0,,0,0,,0,,55629,0
11,2.9,2020,2,72.7,HST,8,100,11,0,5,2020,46.8,146,8,0,29.3,0,52,66,52,0,0,HST,4.5,3,0,CB,64,20,31,18.3,82.1,Jeff Okudah,13,82,11.1,0,145.1,6.3,0,,55674,1
20,1.2,2021,1,70,SEA,14,99.5,22,0,9,2021,69.1,215,14,10,53.5,0,193,71.7,194,4,2,SEA,9.3,1,0,CB,41,6.3,53.5,15.4,0,Tre Brown,29,54,11.7,1,144.8,13.3,1,56.2,55677,3
89,1.1,2021,11,65.2,SF,42,96.6,02,1,15,2021,59.6,547,58,10.1,70.8,2,516,64.7,534,7,9,SF,5.5,9,5,CB,29,18,66.5,9.4,5.9,Deommodore Lenoir,28,326,7.9,7,72.6,8.5,8,43.1,55686,0
63,1.3,2022,4,60.3,NE,38,96.7,25,0,14,2022,82.7,466,38,17.5,67.1,1,385,88.2,398,5,11,NE,5.6,9,2,CB,45,8.3,70.2,12.3,52.9,Marcus Jones,19,182,11.7,6,92.4,9.3,6,45,55717,3
69,1.1,2018,6,60.9,LA,33,99.8,24,1,14,2018,54.7,544,42,11.6,59.8,1,544,54.6,545,2,8,LA,7.4,10,1,CB,33,14.6,59,13,64.1,Darious Williams,26,150,13.5,5,89.3,12.1,2,59.3,55724,2
23,1.3,2022,1,73.9,BUF,9,97.5,46,0,14,2022,44.2,190,17,8.7,48.7,2,156,68.2,160,3,2,BUF,6.3,4,0,CB,24,9.1,53.9,11.2,17.5,Ja'Marcus Ingram,4,102,7.5,2,90.9,8.6,1,92,55738,2
0,0,2022,0,,SEA,0,100,30,0,1,2022,74.9,0,0,,60,0,1,67.1,1,0,0,SEA,,0,0,CB,,,68.9,,69.3,Faion Hicks,29,0,,0,0,,0,,55748,0
37,0.5,2020,3,70.3,GB,35,97.8,29,1,18,2020,86.3,320,26,8.1,90.2,8,678,67,693,2,3,GB,17.4,6,0,S,33,5.8,84.7,12.3,47.1,Xavier McKinney,12,91,11.9,3,57.1,24.7,14,72.5,55775,0
80,1.3,2022,4,70,JAX,46,100,30,0,17,2022,70.9,634,56,10,61.5,1,519,64,519,6,8,JAX,6,15,0,CB,45,6.9,62.2,11.3,63.8,Montaric Brown,15,197,9.5,5,104.9,8.6,8,,55797,4
38,0.6,2020,6,68.4,LA,37,95.6,03,0,18,2020,65,354,26,18.4,62.1,0,634,68.5,663,2,7,LA,15.6,5,0,S,66,12,67.3,13.6,90.9,Kamren Curl,26,201,7.4,6,137.5,22.7,7,81.7,55800,6
2,0,2022,2,0,GB,0,13.3,53,0,10,2022,46.7,0,0,50,75.8,0,13,67.7,98,0,1,GB,6.5,1,0,ED,,100,62.5,,83.6,Arron Mosby,12,0,3.5,1,39.6,,0,49.6,55908,0
54,0.9,2021,3,61.1,GB,30,100,21,0,17,2021,76.6,326,33,0,62.4,0,398,50.8,398,1,0,GB,7.1,6,0,CB,31,7.7,61.3,9.9,86.1,Eric Stokes,12,110,10.5,0,96.7,11.6,6,,55912,3
0,0,2023,0,,CHI,0,100,38,0,1,2023,,0,0,,61.5,0,2,60,2,0,0,CHI,,0,0,CB,,,63.3,,66,Ameer Speed,6,0,,0,0,,0,,55918,0
18,0.8,2021,3,72.2,IND,12,93.2,41,0,9,2021,64,78,13,0,65.3,0,96,70.1,103,0,0,IND,5.1,7,0,LB,18,18.8,69.4,6,75.2,Grant Stuard,14,81,0.3,0,80.3,7.1,1,54.6,55933,0
42,0.6,2022,3,66.7,KC,50,99.7,06,2,20,2022,85.9,392,28,7.1,51.8,3,712,77,714,0,3,KC,15.9,8,0,S,38,5.2,59.6,14,89.6,Bryan Cook,16,169,12.5,0,82.6,23.9,5,55.1,55940,2
46,0.9,2021,9,67.4,LV,23,93.3,39,1,11,2021,37.6,280,31,6.5,61.5,1,318,62.1,341,0,3,LV,6.4,8,0,CB,35,24.3,61.4,9,83.9,Nate Hobbs,23,200,4.6,3,96.3,9.5,5,48.5,55948,3
27,0.7,2022,3,77.8,NYJ,24,96.7,22,1,14,2022,57.1,256,21,18.5,67.5,1,435,59.4,450,4,5,NYJ,14.3,6,0,S,44,7.7,66.4,12.2,84.3,Tony Adams,22,137,6.4,5,103.1,18.3,12,64.7,55953,1
0,0,2022,0,,NYG,2,100,43,0,1,2022,80.1,0,0,,65,0,11,62.2,11,0,0,NYG,,0,0,S,,0,67.9,,73.8,Raheem Layne,21,0,,0,0,,0,,55960,0
28,0.4,2020,7,75,CIN,37,97.5,22,0,17,2020,49.2,225,21,3.6,53.7,4,663,45.5,680,0,1,CIN,22.2,7,0,S,51,13.5,53.1,10.7,90.9,Geno Stone,7,80,9.9,1,94.2,29.6,8,63.4,55967,3
0,0,2022,0,,DAL,0,100,14,0,3,2022,41.6,0,0,,63.2,0,6,57.4,6,1,0,DAL,,0,0,S,,,51.6,,0,Markquese Bell,9,0,,0,0,,0,,56033,0
12,0.3,2022,0,66.7,TEN,19,99.1,44,0,10,2022,82.8,61,8,8.3,67.6,0,214,65.5,216,1,1,TEN,16.9,8,0,S,25,0,69.2,7.6,86.3,Mike Brown,31,32,9.8,1,78.8,25.4,2,57.9,56054,0
78,1.4,2021,3,62.8,WAS,43,100,25,1,20,2021,67,638,49,10.3,46.5,0,493,57.7,493,9,8,WAS,5.8,6,1,CB,41,6.1,47.7,13,41.4,Benjamin St-Juste,32,161,12.2,7,105.6,9.3,3,,56061,4
48,0.6,2022,10,81.3,PHI,48,100,32,0,19,2022,54.8,423,39,4.2,69.1,4,720,71.6,720,3,2,PHI,14,9,0,S,40,13.9,69.5,10.8,67,Reed Blankenship,24,144,8.1,2,75.6,17.2,14,,56065,1
0,0,2023,1,,SEA,0,100,39,0,3,2023,28.6,0,0,,59.6,0,22,51.2,22,0,0,SEA,,0,0,S,,33.3,54.8,,73.5,Ty Okada,29,0,,0,0,,2,,56089,0
1,-0.2,2022,0,100,NO,2,87.5,45,0,1,2022,67.4,-6,1,0,70,0,28,72.6,32,0,0,NO,28,1,0,LB,-6,0,78.1,-6,75,Nephi Sewell,20,-2,-4,0,79.2,28,0,71.5,56107,0
5,0.2,2022,0,20,DEN,1,100,27,0,8,2022,75.2,10,1,20,63.2,0,48,68.2,48,1,1,DEN,8.6,0,0,CB,10,0,64.9,10,81.3,Damarri Mathis,10,0,9.2,1,39.6,43,0,,56143,0
27,0.5,2021,8,81.5,NYG,32,96.8,27,0,16,2021,48.8,271,22,3.7,45.5,0,551,59.5,569,2,1,NYG,19.4,7,1,S,49,15.4,54.5,12.3,90.3,Jason Pinnock,21,67,10.1,1,148.1,23.8,12,92.3,56144,4
