targets,yards_per_coverage_snap,draft_season,missed_tackles,catch_rate,team_name,tackles,coverage_percent,jersey_number,dropped_ints,player_game_count,eligible_season,grades_tackle,yards,receptions,forced_incompletion_rate,grades_coverage_defense,interceptions,snap_counts_coverage,grades_run_defense,snap_counts_pass_play,penalties,forced_incompletes,team,coverage_snaps_per_target,stops,declined_penalties,position,longest,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,player,franchise_id,yards_after_catch,avg_depth_of_target,pass_break_ups,qb_rating_against,coverage_snaps_per_reception,assists,grades_pass_rush_defense,player_id,touchdowns
83,1.5,2025,7,73.5,SF,49,90.8,20,0,18,2025,69.8,612,61,9.6,58.2,0,423,68.4,466,8,8,SF,4.8,20,1,CB,34,10.6,62,10,57.4,Upton Stout,28,320,5.9,6,98.1,6.5,10,72.2,121906,1
0,0,2025,0,,DAL,0,100,48,0,1,2025,,0,0,,60.8,0,3,60,3,0,0,DAL,,0,0,S,,,61.4,,68.4,Zion Childress,9,0,,0,0,,0,,121963,0
26,1.4,2024,5,96.2,SEA,21,89.6,48,1,12,2024,58.4,241,25,0,65,0,180,70.4,201,0,0,SEA,6.5,12,0,LB,65,15.2,78.8,9.6,82.7,Tyrice Knight,29,182,2.4,0,105.3,6.7,7,93.9,122025,0
0,0,2023,4,,NO,1,0.5,90,0,15,2023,27.3,0,0,,63.5,0,2,46.2,373,3,0,NO,,2,0,DI,,80,52.9,,55.9,Bryan Bresee,20,0,,0,0,,0,62.5,122142,0
10,0.1,2025,1,40,LAC,12,99.6,27,1,11,2025,57.4,28,4,0,74.2,2,239,50.5,240,0,0,LAC,23,1,0,S,11,6.3,70.8,7,85.4,R.J. Mickens,27,12,6.2,0,8.3,57.5,3,59.1,122153,0
1,0.8,2023,2,100,CIN,10,2.7,99,0,17,2023,57.6,9,1,0,53.8,0,11,64.8,403,3,0,CIN,11,9,1,ED,9,15.4,64.2,9,57.3,Myles Murphy,7,3,6,0,104.2,11,1,63.5,122154,0
30,0.7,2023,5,80,BLT,21,80.6,32,0,16,2023,66.7,144,24,3.3,57.9,0,200,79.6,248,1,1,BLT,6.4,11,1,LB,30,16.1,70.7,6,84.1,Trenton Simpson,3,88,4.6,1,86.7,8,5,67,122157,0
0,0,2025,0,,TB,1,2.4,95,0,17,2025,75.3,0,0,,57.9,0,8,41.4,334,2,0,TB,,3,1,DI,,0,50.5,,58.6,Elijah Roberts,30,0,,0,0,,0,63,122222,0
0,0,2025,0,,BLT,1,3.6,93,0,6,2025,70.2,0,0,,61.3,0,2,52.3,55,0,0,BLT,,0,0,DI,,0,59.6,,78.9,Aeneas Peebles,3,0,,0,0,,0,62.3,122379,0
3,4.2,2025,1,100,LAC,1,12.2,54,0,5,2025,25.9,25,3,0,29.9,0,6,59.8,49,0,0,LAC,2,0,0,ED,11,50,47.3,8.3,80.2,Kyle Kennard,27,19,2,0,101.4,2,0,53.4,122483,0
0,0,2023,0,,HST,0,100,19,0,1,2023,,0,0,,60.7,0,1,,1,3,0,HST,,0,1,WR,,,70.6,,89.4,Xavier Hutchinson,13,0,,0,0,,0,,122518,0
13,0.8,2024,0,61.5,BLT,7,100,27,0,13,2024,65.8,70,8,15.4,72.8,1,90,29.6,90,1,2,BLT,6.5,2,0,CB,24,0,65.1,8.8,82,T.J. Tampa,3,17,12.2,1,83.3,10.5,0,,122537,2
34,1.2,2025,5,67.6,WAS,21,100,23,0,10,2025,44.4,325,23,17.6,58.8,0,308,39.7,308,2,6,WAS,8.3,6,1,CB,60,17.9,55.8,14.1,84.7,Trey Amos,32,142,11.5,4,108.1,12.3,2,,122628,1
10,1.1,2023,5,90,TB,13,12.9,00,0,17,2023,44.6,73,9,0,42.8,0,67,67.1,520,3,0,TB,6.5,17,0,ED,20,27.8,72.1,8.1,58.2,Yaya Diaby,30,62,2.5,0,97.1,7.2,0,76.9,122705,0
9,1,2025,1,77.8,LV,5,94.5,41,0,6,2025,61.6,69,7,0,56.3,0,69,72.8,73,1,0,LV,7.3,1,1,CB,17,16.7,56.4,9.9,0,Greedy Vance Jr.,23,26,8.4,0,98.6,9.4,0,63,122729,0
66,1.2,2024,8,89.4,TEN,51,88.7,33,0,16,2024,75.2,546,59,3,59,0,472,92.7,532,5,2,TEN,6.7,22,1,LB,31,11.3,78.9,9.3,6,Cedric Gray,31,354,3.6,2,111.2,7.5,12,55.4,122835,2
30,0.5,2025,3,70,ATL,39,99.4,31,0,17,2025,74.3,341,21,16.7,73.1,5,662,68.5,666,1,5,ATL,20.8,6,0,S,50,6,72.4,16.2,88.3,Xavier Watts,2,152,10.4,4,101.5,29.7,8,52,122914,3
12,2.2,2025,0,83.3,NYG,8,100,38,0,6,2025,86,224,10,8.3,46.4,0,109,66.8,109,1,1,NYG,8.7,2,0,CB,40,0,51,22.4,79.8,Korie Black,21,78,15.6,1,158.3,10.4,3,,122958,3
0,0,2025,0,,LAC,2,81.8,58,0,1,2025,65.6,0,0,,60.3,0,18,76,22,0,0,LAC,,1,0,LB,,0,69.1,,74.3,Marlowe Wax,27,0,,0,0,,0,53.5,123057,0
43,1.2,2025,6,65.1,DEN,22,96.6,23,1,19,2025,53.9,293,28,7,45.4,1,255,73.2,264,3,3,DEN,5.6,9,1,CB,41,18.8,49.5,10.5,82.6,Jahdae Barron,10,151,11.3,3,90.6,8.5,4,47.6,123105,2
0,0,2025,0,,NO,0,7.1,91,0,1,2025,70.1,0,0,,59.5,0,1,67.9,14,0,0,NO,,0,0,DI,,0,60.1,,75.9,Vernon Broughton,20,0,,0,0,,2,51.5,123107,0
0,0,2025,3,,SF,0,0.6,95,0,18,2025,40.4,0,0,,56.3,0,2,28.5,313,0,0,SF,,1,0,DI,,75,35,,87.1,Alfred Collins,28,0,,0,0,,1,59.4,123110,0
4,0.2,2025,0,75,ARZ,5,97.7,36,0,12,2025,69.9,16,3,50,71.8,0,85,58.1,87,0,2,ARZ,20,2,0,S,9,0,70.8,5.3,79.6,Kitan Crawford,1,6,6.8,1,120.8,26.7,1,56.5,123111,1
1,0.6,2024,0,100,NO,1,100,53,0,1,2024,72.5,4,1,0,79.1,0,7,,7,0,0,NO,7,1,0,LB,4,0,82.9,4,69.9,Jaylan Ford,20,0,4,0,83.3,7,1,,123114,0
0,0,2025,0,,NE,0,100,19,0,2,2025,31.2,0,0,,64,0,24,60.3,24,0,0,NE,,0,0,CB,,,63.9,,82,Kobee Minor,19,0,,0,0,,0,,123148,0
2,1.3,2025,0,50,BUF,2,100,49,0,1,2025,80.1,10,1,0,53,0,9,66.4,9,0,0,BUF,4,0,0,LB,10,0,60.8,10,73.3,Keonta Jenkins,4,6,1,0,64.6,8,0,,123352,0
5,1.1,2025,0,80,BUF,5,98,43,0,3,2025,80.4,54,4,0,57.2,0,48,69.4,49,1,0,BUF,9.4,3,0,CB,36,0,62.9,13.5,79.1,Dorian Strong,4,47,6.6,0,111.7,11.8,0,72,123366,0
17,1.3,2024,2,64.7,DAL,10,100,21,0,6,2024,66.7,188,11,5.9,52.7,0,155,76.3,155,2,1,DAL,8.5,3,0,CB,58,16.7,54.8,17.1,11.3,Caelen Carson,9,42,12.7,1,102.1,13.2,0,,123377,0
0,0,2025,0,,PIT,0,100,39,0,1,2025,,0,0,,60,0,1,,1,0,0,PIT,,0,0,CB,,,60.5,,64.5,Daryl Porter Jr.,25,0,,0,0,,0,,123429,0
0,0,2025,0,,BLT,0,100,83,0,1,2025,,0,0,,60,0,1,,1,0,0,BLT,,0,0,WR,,,61.2,,60,LaJohntay Wester,3,0,,0,0,,0,,123616,0
14,0.9,2025,0,50,CAR,8,96.3,31,1,6,2025,70.8,69,7,21.4,67.6,0,78,60.3,81,1,3,CAR,5.3,3,1,CB,22,0,68.5,9.9,79.2,Corey Thornton,5,40,11.4,2,64.3,10.6,1,72.8,123763,0
1,-5,2023,5,100,HST,9,0.4,51,0,19,2023,51.5,-10,1,0,76.9,0,2,78.6,531,6,0,HST,2,21,0,ED,-10,35.7,93.4,-10,37.4,Will Anderson Jr.,13,-2,-8,0,79.2,2,0,92.8,123903,0
37,0.7,2023,2,56.8,DET,31,95.8,32,1,12,2023,87.7,301,21,18.9,74,0,435,82.6,454,9,7,DET,10.9,10,2,S,41,5.3,77.5,14.3,0,Brian Branch,11,73,11.9,6,119.3,19.2,5,81.5,123907,4
7,1.6,2024,0,71.4,TB,5,20.3,43,0,17,2024,72.2,53,5,0,50.4,0,35,59.5,172,4,0,TB,4.7,4,1,ED,18,0,57.6,10.6,5.8,Chris Braswell,30,46,1.6,0,93.2,6.6,0,69,123908,0
31,0.6,2025,4,64.5,NYJ,39,97.2,27,0,17,2025,65.9,288,20,6.5,54,0,514,70.1,529,2,2,NYJ,15.6,6,1,S,40,8.7,58.9,14.4,83.9,Malachi Moore,22,179,8.9,2,116.1,24.3,3,40.2,123928,2
0,0,2025,1,,DEN,0,13.5,51,0,7,2025,57.3,0,0,,59,0,12,63.7,89,0,0,DEN,,2,0,ED,,100,65.4,,85.3,Quandarrius Robinson,10,0,,0,0,,0,62,123932,0
0,0,2025,0,,GB,1,2.8,91,0,12,2025,29.7,0,0,,53.1,0,5,36.7,178,2,0,GB,,0,0,DI,,0,44.2,,40.6,Warren Brinson,12,0,,0,0,,0,66.8,124013,0
22,1,2023,3,54.5,PHI,16,100,07,0,9,2023,56.2,186,12,18.2,49.2,0,197,80.9,197,7,4,PHI,8.1,1,0,CB,34,15.8,55.3,15.5,83.7,Kelee Ringo,24,41,16,1,82.8,14.9,0,,124035,0
76,1.2,2024,6,73.7,NYG,49,96.7,22,0,17,2024,56.6,543,56,10.5,65.4,2,495,58,512,10,8,NYG,6,24,1,CB,33,10.7,63,9.7,31.6,Andru Phillips,21,278,6.6,8,95.4,8.2,1,57.3,124075,3
1,0,2024,0,0,MIN,0,100,06,0,3,2024,,0,0,0,44.9,0,17,69.1,17,1,0,MIN,16,0,0,CB,,,50.4,,75.4,Dwight McGlothern,18,0,17,0,39.6,,0,,124103,0
4,1.9,2023,1,100,ARZ,1,23.4,09,0,8,2023,54.5,42,4,0,41.6,0,22,59.1,94,1,0,ARZ,5.5,1,0,ED,17,50,49,10.5,51.8,BJ Ojulari,1,37,1.3,0,110.4,5.5,0,51.6,124105,0
2,8,2024,4,100,CIN,1,3.4,52,0,9,2024,29.2,40,2,0,49.6,0,5,59.8,147,1,0,CIN,2.5,2,0,ED,30,80,46.1,20,55,Cedric Johnson,7,35,2.5,0,158.3,2.5,0,47.7,124136,1
0,0,2025,0,,ARZ,0,40,53,0,1,2025,71.4,0,0,,61,0,2,58.1,5,0,0,ARZ,,1,0,LB,,,83.8,,71.5,Austin Keys,1,0,,0,0,,0,87.9,124137,0
0,0,2022,0,,LAC,1,100,33,0,3,2022,72.8,0,0,,69,0,19,64.1,19,0,0,LAC,,0,0,CB,,0,69.6,,74.1,Deane Leonard,27,0,,0,0,,0,,124140,0
1,0.5,2023,2,100,BLT,6,6.1,95,0,10,2023,73.6,8,1,0,71.4,0,17,42.4,278,1,0,BLT,16,6,0,ED,8,22.2,50.4,8,73.3,Tavius Robinson,3,15,-7,0,100,16,1,54.4,124147,0
82,1.3,2023,11,58.5,LA,31,99.3,01,0,20,2023,26.9,715,48,18.3,56.3,3,577,48.7,581,5,15,LA,6.6,7,1,CB,75,22.9,53.9,14.9,42,Emmanuel Forbes,26,223,12.1,13,100.4,11.4,6,50.6,124166,7
2,1,2024,0,50,LV,1,100,25,0,1,2024,72.8,6,1,0,77.5,0,6,61,6,0,0,LV,3,1,0,CB,6,0,77,6,72.4,Decamerion Richardson,23,5,11,0,56.3,6,0,,124183,0
0,0,2023,0,,DET,0,2.1,99,0,10,2023,73.1,0,0,,60,0,1,62.4,48,0,0,DET,,2,0,ED,,,82.3,,81.5,Tyrus Wheat,11,0,,0,0,,0,80.5,124191,0
25,1.3,2024,2,76,DEN,19,100,31,0,9,2024,65,191,19,4,53.6,0,163,69.5,163,0,1,DEN,6.1,4,0,CB,18,9.5,55.8,10.1,83.1,Kris Abrams-Draine,10,63,8.8,0,97.3,8,0,,124194,0
0,0,2024,0,,IND,0,50,57,0,1,2024,,0,0,,60,0,1,,2,0,0,IND,,0,0,LB,,,58.4,,66.3,Jaylon Carlies,14,0,,0,0,,0,59.4,124196,0
2,1.5,2025,0,100,ARZ,0,10.3,52,0,17,2025,71.9,40,2,0,52.7,0,27,51.4,263,1,0,ARZ,13,1,0,ED,33,0,49,20,72.4,Jordan Burch,1,18,11,0,118.8,13,1,51,124227,0
0,0,2025,1,,LV,0,0.9,97,1,9,2025,29.5,0,0,,58.5,0,1,29.7,117,0,0,LV,,4,0,DI,,100,37.6,,82.7,Tonka Hemingway,23,0,,0,0,,0,57.5,124238,0
0,0,2025,0,,NYJ,1,2,94,0,5,2025,34.1,0,0,,53.7,0,1,55.6,49,0,0,NYJ,,1,0,ED,,0,53.7,,83.5,Tyler Baron,22,0,,0,0,,0,56.7,124268,0
76,0.9,2024,9,82.9,GB,49,89.1,56,1,17,2024,57.9,505,63,6.6,74.8,0,574,71,644,0,5,GB,7.1,23,0,LB,44,13.2,75.8,8,85.5,Edgerrin Cooper,12,353,3.1,5,94.4,8.6,10,67.4,124311,0
1,1.8,2025,0,100,NO,0,26.3,40,0,4,2025,,9,1,0,43.1,0,5,43.6,19,2,0,NO,5,0,0,ED,9,,29.1,9,0,Fadil Diggs,20,6,3,0,104.2,5,0,51.2,124314,0
0,0,2024,0,,CIN,0,1.4,93,0,9,2024,72.5,0,0,,60,0,1,63.8,69,0,0,CIN,,0,0,DI,,,62.1,,81.6,McKinnley Jackson,7,0,,0,0,,0,55.4,124324,0
34,0.5,2023,1,67.6,JAX,35,96,26,0,17,2023,86.7,202,23,8.8,87.6,5,477,73.5,497,1,3,JAX,13,14,0,S,48,2.4,86.9,8.8,85.6,Antonio Johnson,15,77,7.4,3,53.4,19.2,6,75.5,124326,1
26,1.5,2023,2,57.7,IND,9,98.4,40,0,9,2023,58.5,176,15,15.4,38,0,124,74.3,126,3,4,IND,4.6,1,1,CB,37,16.7,42.5,11.7,11.1,Jaylon Jones,14,59,9.3,2,104,8,1,53.8,124328,2
0,0,2023,0,,CHI,6,0.8,99,0,19,2023,32.1,0,0,,62.9,0,4,42.8,471,4,0,CHI,,9,1,DI,,0,55.7,,49.4,Gervon Dexter Sr.,6,0,,0,0,,1,70.5,124374,0
3,2.1,2025,1,100,CAR,2,9.4,03,0,17,2025,51.2,30,3,0,39.6,0,15,48.2,159,0,0,CAR,4.7,3,0,ED,14,25,49.8,10,83.9,Princely Umanmielen,5,20,3.3,0,108.3,4.7,1,57.1,124398,0
0,0,2025,0,,HST,0,100,14,0,1,2025,,0,0,,60.7,0,1,,1,0,0,HST,,0,0,WR,,,70.2,,60,Jaylin Noel,13,0,,0,0,,0,,125155,0
29,1.3,2025,4,86.2,SF,22,98.2,36,0,11,2025,69,353,25,6.9,30.1,0,280,65,285,4,2,SF,9.1,6,0,S,45,14.3,36.4,14.1,83.2,Marques Sigle,28,44,12.6,2,151.9,10.5,2,60.3,125305,3
0,0,2022,0,,IND,0,100,50,0,1,2022,,0,0,,61,0,2,61.3,2,0,0,IND,,0,0,LB,,,64.4,,64.8,Segun Olubi,14,0,,0,0,,0,,128312,0
35,0.9,2025,3,54.3,KC,22,97.2,20,1,14,2025,69.5,223,19,20,75.6,0,273,74.7,281,6,7,KC,7.3,11,2,CB,53,10.7,74.5,11.7,0,Nohl Williams,16,90,10.4,4,83.4,13.5,3,73.9,128375,1
6,0.9,2025,0,83.3,IND,1,95.2,36,0,3,2025,83.1,35,5,0,32.5,0,40,60.4,42,0,0,IND,6.2,0,0,S,11,0,34,7,75.8,Reuben Lowery III,14,21,3.5,0,130.6,7.4,2,56.8,129393,2
1,0,2024,0,0,WAS,2,0.9,95,0,17,2024,78.2,0,0,0,63.5,0,2,36.7,230,2,0,WAS,2,5,0,DI,,0,47.5,,54.1,Jer'Zhan Newton,32,0,-3,0,39.6,,1,66.8,129420,0
0,0,2025,2,,PIT,2,1.3,94,0,18,2025,34.3,0,0,,62.4,0,3,49.4,228,1,1,PIT,,0,0,DI,,50,49.9,,70.3,Yahya Black,25,0,,1,0,,0,53.8,129460,0
1,2.7,2025,0,100,BLT,1,75,49,0,1,2025,75.4,8,1,0,44.7,0,3,64.5,4,0,0,BLT,3,0,0,LB,8,0,45.6,8,70.9,Jay Higgins,3,6,2,0,100,3,0,59.4,129469,0
1,0,2023,1,0,GB,2,7.8,90,0,10,2023,80.8,0,0,0,68.6,0,15,68.2,193,1,0,GB,15,4,0,ED,,33.3,75.7,,63.8,Lukas Van Ness,12,0,3,0,39.6,,0,71.3,129482,0
11,1.2,2023,0,63.6,PHI,6,100,23,0,5,2023,80.2,61,7,27.3,29.8,0,57,60.3,57,4,3,PHI,4.5,0,0,CB,12,0,34,8.7,77.7,Jakorian Bennett,24,29,9.6,1,78.2,7,0,,129496,0
0,0,2024,0,,NYG,0,100,34,0,1,2024,,0,0,,60,0,1,,1,0,0,NYG,,0,0,S,,,60,,64.4,Beau Brade,21,0,,0,0,,0,,129499,0
0,0,2025,0,,CHI,0,83.3,47,0,4,2025,76.2,0,0,,51.3,0,10,51.8,12,0,0,CHI,,0,0,LB,,,46.2,,72.9,Ruben Hyppolite II,6,0,,0,0,,0,58.1,129516,0
58,0.9,2024,9,74.1,LAC,38,96.7,29,0,16,2024,32.8,433,43,8.6,68.6,0,525,60.1,543,5,5,LAC,8.5,16,1,CB,49,18,68.1,10.1,86.8,Tarheeb Still,27,277,6.2,4,100.7,11.4,3,58.8,129537,1
3,0.5,2024,0,100,TEN,7,23,92,0,12,2024,67,22,3,0,68.4,0,52,59.9,226,0,0,TEN,15.7,8,0,ED,8,0,63.5,7.3,85.8,Jaylen Harrell,31,8,4.7,0,97.2,15.7,3,58.6,129579,0
0,0,2024,2,,CIN,4,1.3,90,0,14,2024,45.7,0,0,,59.8,0,4,58.4,302,1,0,CIN,,4,0,DI,,33.3,53.3,,71.8,Kris Jenkins,7,0,,0,0,,0,50,129584,0
0,0,2024,3,,NYJ,3,2.5,55,0,12,2024,27.4,0,0,,53.1,0,3,33.1,118,0,0,NYJ,,1,0,ED,,50,41.9,,86.9,Braiden McGregor,22,0,,0,0,,0,58.9,129586,0
1,1.5,2025,0,100,JAX,2,4.3,92,0,10,2025,78.3,6,1,0,70.6,0,4,69.9,93,0,0,JAX,4,2,0,ED,6,0,70.3,6,84.8,Danny Striggow,15,1,5,0,91.7,4,2,59.5,129668,0
16,0.7,2025,1,62.5,CAR,17,97.6,22,0,17,2025,86.8,178,10,6.3,52.4,1,246,85.1,252,1,1,CAR,14.9,4,0,S,35,4.5,59.5,17.8,29.9,Lathan Ransom,5,90,10.5,1,95.3,23.9,4,64.5,129755,1
34,1,2025,4,73.5,ARZ,18,89.3,50,0,11,2025,36.3,255,25,8.8,57.9,0,266,55.3,298,0,3,ARZ,7.4,6,0,LB,22,12.9,56.1,10.2,84.2,Cody Simon,1,196,4.7,3,104.4,10,9,55.3,129757,1
40,0.5,2023,6,62.5,SF,28,98,27,1,17,2023,59.5,251,25,10,58.5,2,497,71.1,507,0,4,SF,11.8,8,0,S,36,14.6,63.6,10,87.2,Ji'Ayir Brown,28,123,10.5,2,99.1,18.8,7,65.9,129767,6
4,1,2024,0,75,TEN,3,100,42,0,4,2024,83.6,40,3,0,39.8,0,45,68.9,45,1,0,TEN,10.5,0,0,S,23,0,42,13.3,81.6,Sanoussi Kane,31,18,11.8,0,145.8,14,1,,129820,1
40,1.5,2024,3,65,ARZ,22,99.6,16,0,9,2024,32.8,353,26,10,56.1,0,260,25.8,261,4,4,ARZ,6.1,4,0,CB,40,10.7,45.1,13.6,84.3,Max Melton,1,95,12.5,2,93,9.3,3,59,129889,0
10,1.7,2023,2,80,PIT,5,12.8,51,1,16,2023,52.4,89,8,20,73.2,1,53,72.7,414,4,2,PIT,5.3,11,0,ED,24,25,87.3,11.1,38,Nick Herbig,25,44,4.8,2,64.2,6.6,1,87.3,129920,0
2,0.5,2025,0,50,DEN,0,82.4,55,0,1,2025,77.6,6,1,0,55.1,0,14,77.9,17,0,0,DEN,6.5,0,0,LB,6,0,72.5,6,73.3,Jordan Turner,10,3,6.5,0,56.3,13,1,70.2,129932,0
4,1.3,2025,0,75,LA,2,82.6,56,0,3,2025,80.4,25,3,0,68.4,0,19,88.2,23,0,0,LA,4.8,0,0,LB,13,0,88.5,8.3,74,Shaun Dolac,26,15,3,0,90.6,6.3,0,64,130406,0
0,0,2025,0,,CLV,0,1.2,98,0,12,2025,73.8,0,0,,60,0,1,64.8,83,1,0,CLV,,0,1,DI,,,64.8,,82.7,Adin Huntington,8,0,,0,0,,0,59.1,130493,0
87,0.7,2024,4,43.7,PHI,31,100,27,1,17,2024,58.4,452,38,18.4,80.2,2,647,70.5,647,6,16,PHI,7,5,0,CB,61,10,80.3,11.9,88.3,Quinyon Mitchell,24,142,13.6,8,54.4,16.1,5,,130628,1
0,0,2024,1,,SEA,7,1.6,91,0,20,2024,64.9,0,0,,74.6,0,9,53.4,578,1,0,SEA,,15,0,DI,,11.1,72.8,,89,Byron Murphy II,29,0,,0,0,,1,77.3,131252,0
0,0,2025,0,,CHI,1,5.6,95,0,5,2025,27.4,0,0,,62,0,2,30.9,36,0,0,CHI,,0,0,ED,,0,34.4,,81.1,Shemar Turner,6,0,,0,0,,0,51.4,131273,0
0,0,2025,1,,KC,2,2,55,0,5,2025,41.3,0,0,,59.6,0,1,50.9,49,0,0,KC,,2,0,DI,,33.3,54.3,,79.5,Omarr Norman-Lott,16,0,,0,0,,0,59.5,131624,0
106,0.8,2023,0,43.4,NE,52,99.5,00,2,18,2023,90.4,498,46,16,76.9,1,637,58.6,640,3,17,NE,5.7,18,1,CB,52,0,75.1,10.8,88.7,Christian Gonzalez,19,99,12.8,13,57,13.2,6,57.8,131679,1
28,1.1,2023,6,82.1,CHI,17,85.4,44,0,12,2023,30.6,209,23,0,29.3,0,193,70.5,226,2,0,CHI,6.5,4,0,LB,41,23.1,41.9,9.1,47.6,Noah Sewell,6,151,4.9,0,133.5,7.9,3,42.5,131722,3
8,1.8,2023,9,75,LAC,5,10.3,45,0,17,2023,31.1,88,6,0,35.2,0,51,57.8,496,0,0,LAC,6.1,16,0,ED,48,52.9,67.3,14.7,89.1,Tuli Tuipulotu,27,70,5.3,0,110.4,8.2,3,73.7,131840,0
0,0,2025,0,,SEA,0,11.1,57,0,4,2025,,0,0,,60,0,1,65,9,0,0,SEA,,0,0,ED,,,62.6,,77.1,Connor O'Toole,29,0,,0,0,,0,52.8,131869,0
0,0,2025,0,,PIT,0,100,44,0,1,2025,,0,0,,60,0,1,60,1,0,0,PIT,,0,0,LB,,,61.6,,64.2,Carson Bruener,25,0,,0,0,,0,,131889,0
2,1.3,2025,0,50,KC,1,81.8,59,0,4,2025,30.5,23,1,0,47.5,0,18,70,22,0,0,KC,9,0,0,ED,23,0,60.7,23,78.3,Cooper McDonald,16,5,10.5,0,91.7,18,0,52.8,131903,0
53,1,2024,6,81.1,CAR,38,97.3,26,0,17,2024,63.4,420,43,1.9,55.1,1,431,55.1,443,3,1,CAR,7.8,17,3,CB,25,13,55,9.8,84.7,Chau Smith-Wade,5,215,5.5,1,98.1,9.6,2,50.6,131956,1
59,0.9,2022,3,59.3,KC,38,97.1,35,0,15,2022,77.1,447,35,6.8,68.4,2,511,83.5,526,5,4,KC,8.2,11,1,CB,39,7,74.1,12.8,87.8,Jaylen Watson,16,173,11,3,69,13.7,2,79.9,131960,0
13,0.8,2022,2,61.5,CLV,5,100,27,0,5,2022,29.6,65,8,7.7,59,0,87,60.5,87,3,1,CLV,6.5,2,1,CB,21,25,57.1,8.1,0,Sam Webb,8,19,9.4,1,113.8,10.6,1,,134606,2
0,0,2025,0,,BLT,0,100,39,0,1,2025,,0,0,,60,0,1,,1,0,0,BLT,,0,0,S,,,61.2,,60.4,Keondre Jackson,3,0,,0,0,,0,,138208,0
15,0.7,2025,1,73.3,BLT,11,90.3,38,0,10,2025,67,67,11,6.7,59.8,0,93,29.7,103,2,1,BLT,6,6,0,CB,12,8.3,53.4,6.1,0,Keyon Martin,3,54,4.6,1,104,8.2,0,79.2,138344,1
10,2.2,2025,1,50,TEN,4,100,21,0,2,2025,53.6,86,5,20,68.4,0,43,72.2,43,0,2,TEN,4,0,0,CB,29,14.3,70.6,17.2,77.2,Micah Robinson,31,13,14.2,1,79.6,8,2,,139042,0
62,1.2,2024,8,74.2,CLV,23,98.5,26,1,16,2024,29.7,385,46,6.5,44.8,0,339,57.1,344,6,4,CLV,5.2,10,1,CB,40,22.2,48.7,8.4,83.9,Myles Harden,8,259,6.6,3,116.7,7,5,91,141857,5
41,0.9,2025,4,75.6,BLT,30,85.7,40,0,14,2025,75.9,269,31,2.4,49.8,0,312,70.8,364,0,1,BLT,7.3,8,0,LB,26,9.5,59.9,8.7,84.6,Teddye Buchanan,3,173,3.8,1,100.6,9.6,8,55.2,142172,1
32,0.5,2024,6,65.6,SF,33,98,06,1,14,2024,56.9,242,21,3.1,59.5,1,482,61.5,492,0,1,SF,14.3,5,0,S,44,14,62,11.5,86.1,Malik Mustapha,28,66,12.6,1,96.1,21.9,4,79.1,142358,2
2,1.3,2025,0,100,NE,2,9.1,91,0,19,2025,63.4,27,2,0,50.6,0,21,54.6,231,0,0,NE,10.5,4,0,ED,17,0,54.4,13.5,86.1,Elijah Ponder,19,12,7.5,0,118.8,10.5,1,56,142819,0
0,0,2025,5,,DAL,5,8.3,41,0,17,2025,37.1,0,0,,88.7,0,31,62.8,374,2,0,DAL,,6,0,ED,,50,73.1,,62.8,Donovan Ezeiruaku,9,0,,0,0,,0,66.8,143824,0
0,0,2025,1,,PHI,0,100,49,0,2,2025,27.9,0,0,,55.3,0,16,64.7,16,0,0,PHI,,0,0,S,,100,57.5,,72.5,Brandon Johnson,24,0,,0,0,,0,,143858,0
12,0.4,2025,1,33.3,KC,3,87.7,38,0,6,2025,48.5,22,4,8.3,50.1,0,57,69.1,65,0,1,KC,4.5,1,0,CB,13,25,54.3,5.5,78.5,Kevin Knowles II,16,16,9.7,1,42.4,13.5,0,63.5,143885,0
0,0,2025,1,,MIA,2,1.5,93,0,9,2025,40.9,0,0,,66,0,2,45,137,0,0,MIA,,2,0,DI,,25,44,,84.3,Zeek Biggers,17,0,,0,0,,1,45.7,143903,0
39,0.4,2024,7,87.2,LA,60,97.7,26,2,20,2024,71.4,280,34,12.8,81.9,2,668,69.8,684,1,5,LA,16.2,19,0,S,33,9.3,78,8.2,60.2,Kamren Kinchens,26,89,6.1,5,100.9,18.6,8,66.1,143946,3
10,1.3,2024,1,80,TEN,6,88.9,52,0,4,2024,51.5,59,8,0,52.9,0,48,69.7,54,0,0,TEN,4.5,5,0,LB,18,10,60.8,7.4,74.7,James Williams,31,62,0,0,91.3,5.6,3,64.7,143955,0
68,1.9,2025,12,86.8,CIN,37,91.6,49,0,16,2025,45,733,59,4.4,35.5,1,417,50,455,0,3,CIN,5.8,12,0,LB,44,18.2,39.5,12.4,86,Barrett Carter,7,481,5.3,3,115.3,6.6,17,48,144109,2
21,0.8,2025,4,76.2,PHI,12,99.5,24,0,11,2025,51.4,308,16,9.5,46.9,2,432,81,434,1,2,PHI,19.2,5,1,S,77,23.5,57.6,19.3,89.3,Andrew Mukuba,24,197,9.9,2,117.7,25.3,1,78.4,144129,3
3,0.3,2024,1,100,PHI,3,87.8,54,0,4,2024,40.8,10,3,0,68.5,0,36,74.7,41,0,0,PHI,10,2,0,LB,5,16.7,82.1,3.3,75.7,Jeremiah Trotter Jr.,24,20,-3.3,0,80.6,10,2,90.8,144142,0
