targets,interception_touchdowns,draft_season,forced_fumbles,missed_tackles,catch_rate,team_name,tackles,jersey_number,snap_counts_offball,snap_counts_box,sacks,snap_counts_pass_rush,player_game_count,eligible_season,snap_counts_dl,grades_tackle,yards,receptions,grades_coverage_defense,hurries,interceptions,snap_counts_coverage,snap_counts_dl_over_t,snap_counts_dl_a_gap,fumble_recoveries,grades_run_defense,snap_counts_corner,hits,penalties,batted_passes,team,stops,declined_penalties,total_pressures,position,fumble_recovery_touchdowns,longest,snap_counts_slot,missed_tackle_rate,grades_defense,yards_per_reception,grades_defense_penalty,safeties,player,franchise_id,snap_counts_defense,yards_after_catch,snap_counts_dl_b_gap,pass_break_ups,qb_rating_against,snap_counts_run_defense,tackles_for_loss,assists,grades_pass_rush_defense,player_id,snap_counts_fs,touchdowns,snap_counts_dl_outside_t
61,0,2019,0,21,77,NYG,103,58,1080,1015,1,48,17,2019,24,50.2,407,47,65.2,7,2,623,0,0,1,46.2,7,2,3,0,NYG,47,1,10,LB,0,22,48,13,56.7,8.7,48.5,0,Bobby Okereke,21,1104,246,0,4,91.4,433,2,37,65.5,50954,10,2,24
41,0,2018,3,21,90.2,WAS,54,04,634,574,4,228,17,2018,473,30.2,335,37,44.8,17,0,426,0,0,0,62.4,2,4,2,2,WAS,27,1,25,LB,0,25,57,20.8,53.7,9.1,65.3,0,Frankie Luvu,32,1107,240,0,3,133.2,453,2,26,58.2,51028,1,4,473
64,0,2019,1,13,81.3,MIA,93,25,886,810,5,64,16,2019,24,64.7,576,52,45.4,9,1,467,0,0,1,66.1,11,2,3,0,MIA,49,1,16,LB,0,59,63,9.6,55.3,11.1,64.6,0,Tyrel Dodson,17,910,326,0,2,108.1,379,5,29,66.2,51045,2,2,24
17,0,2019,1,7,88.2,NE,33,48,175,145,0,26,16,2019,115,56.3,110,15,50,0,0,103,0,0,0,65.6,0,0,1,0,NE,13,0,0,LB,0,18,27,13.2,56.9,7.3,84,0,Jahlani Tavai,19,290,61,0,0,93.6,161,4,13,44.9,51055,0,0,115
21,0,2019,0,7,42.9,SEA,31,20,616,149,1,14,11,2019,18,59.3,83,9,82.7,2,2,403,0,0,1,65.4,1,0,1,0,SEA,6,0,3,S,0,21,33,14.9,79.8,9.2,87.6,0,Julian Love,29,634,39,0,4,14.7,217,0,9,54.6,51081,433,0,18
5,0,2022,0,0,80,NYJ,10,41,96,85,0,9,4,2022,10,84.6,40,4,44.9,3,0,37,0,0,0,63.5,1,0,2,0,NYJ,4,1,3,LB,0,12,10,0,46.4,10,0,0,Marcelino McCrary-Ball,22,106,30,0,0,100,60,1,4,58.7,51112,0,0,10
10,0,2019,0,8,80,BUF,19,09,331,132,0,0,6,2019,12,36.5,112,8,47.3,1,0,199,0,0,0,45.4,3,0,0,0,BUF,3,0,1,S,0,39,27,25,44.6,14,81.5,0,Taylor Rapp,4,343,42,0,0,113.3,144,0,5,,51172,169,0,12
18,0,2019,1,3,50,DEN,19,06,299,118,0,10,10,2019,3,64.6,62,9,59.1,0,1,179,0,0,0,69.5,3,0,1,0,DEN,7,0,0,S,0,20,22,11.5,61,6.9,23.6,0,P.J. Locke,10,302,39,0,3,53.5,113,2,4,57.5,51189,155,1,3
35,0,2018,1,13,77.1,MIA,57,29,807,191,1,29,14,2018,38,62.1,253,27,78.4,4,1,459,0,0,2,79.6,20,1,4,0,MIA,11,1,6,S,0,28,345,15.5,81.9,9.4,63.4,0,Minkah Fitzpatrick,17,845,164,0,4,103.6,357,2,14,77.1,51206,251,2,38
22,0,2018,2,4,72.7,SF,39,54,322,305,0,11,6,2018,8,74.4,166,16,91.5,0,0,193,0,0,1,91.3,3,0,0,1,SF,16,0,0,LB,0,32,12,7.7,93.2,10.4,83.4,0,Fred Warner,28,330,89,0,2,94.1,126,3,9,57.5,51222,2,0,8
39,0,2019,1,4,94.9,KC,80,23,785,697,2,110,17,2019,99,86.9,353,37,61,10,0,389,0,0,1,89.4,1,1,1,0,KC,39,1,13,LB,0,27,77,3.7,76.2,9.5,85.1,0,Drue Tranquill,16,884,279,0,1,121.5,385,8,24,56.7,51276,10,2,99
5,0,2019,0,5,80,KC,11,34,116,45,0,1,6,2019,3,38.6,24,4,53.7,1,0,77,0,0,0,62.7,0,0,0,0,KC,4,0,1,S,0,14,22,27.8,54.9,6,79.9,0,Mike Edwards,16,119,4,0,1,86.7,41,1,2,58.3,51282,49,0,3
0,0,2020,0,0,,GB,0,54,2,2,0,0,2,2020,0,,0,0,,0,0,0,0,0,0,60,0,0,0,0,GB,0,0,0,LB,0,,0,,66.1,,64.4,0,Kristian Welch,12,2,0,0,0,0,2,0,0,,51283,0,0,0
0,0,2018,0,0,,LV,0,28,1,1,0,0,1,2018,0,,0,0,60,0,0,1,0,0,0,,0,0,0,0,LV,0,0,0,S,0,,0,,60,,62.9,0,Terrell Edmunds,23,1,0,0,0,0,0,0,0,,51334,0,0,0
21,0,2019,1,6,66.7,WAS,27,03,517,259,1,2,9,2019,43,54.6,161,14,55.3,0,0,341,0,0,0,61.6,18,0,2,0,WAS,4,1,1,S,0,31,85,14,58.4,11.5,83.8,0,Will Harris,32,560,70,0,2,121.3,217,0,10,77.8,51336,155,2,43
56,0,2018,1,11,67.9,LAC,73,03,827,309,3,76,17,2018,132,61.2,390,38,80,5,3,525,0,0,0,71.1,21,5,3,1,LAC,34,0,13,S,0,29,369,10.7,78.7,10.3,50.1,0,Derwin James Jr.,27,959,200,0,2,77.2,358,5,19,73.1,51368,128,2,132
43,0,2019,0,12,65.1,TEN,68,37,866,367,1,14,16,2019,52,61.3,413,28,44.8,6,0,535,0,0,0,64.9,7,0,1,1,TEN,18,0,7,S,0,63,119,12.4,51.9,14.8,63.1,0,Amani Hooker,31,918,155,0,5,111.9,369,2,17,73.8,51378,373,2,52
9,0,2019,0,2,88.9,PHI,20,39,304,66,0,0,8,2019,4,74.9,112,8,45.3,0,0,185,0,0,0,80.9,2,0,2,0,PHI,8,0,0,S,0,36,19,8.3,51.8,14,23.5,0,Marcus Epps,24,308,53,0,0,118.5,123,1,2,,51391,217,0,4
32,0,2020,1,10,68.8,NE,57,21,1073,270,2,35,19,2020,29,66.8,254,22,74.7,6,4,659,0,0,1,79.7,2,3,2,0,NE,13,0,11,S,0,38,118,12,74.9,11.5,47.9,0,Jaylinn Hawkins,19,1102,128,0,2,84.1,408,2,16,57.4,51423,682,3,29
60,0,2019,1,14,76.7,ATL,79,55,822,751,4,175,17,2019,280,60.1,370,46,61.8,21,1,495,1,0,0,56.9,1,5,0,1,ATL,41,0,30,LB,0,24,69,11.7,67.8,8,88.7,0,Kaden Elliss,2,1102,267,0,4,106.9,432,7,27,83.6,51485,1,4,279
20,0,2019,0,4,70,DEN,27,57,374,352,1,33,10,2019,12,70.4,118,14,64.4,1,1,194,0,0,0,86.9,3,1,0,0,DEN,13,0,3,LB,0,23,19,7.5,76.1,8.4,81.6,0,Dre Greenlaw,10,386,64,3,0,80.8,159,3,22,49,51503,0,1,9
66,1,2017,2,6,65.2,IND,41,23,693,84,2,46,14,2017,22,67.3,540,43,62.1,0,1,438,0,0,0,84.4,28,1,6,0,IND,23,2,3,CB,0,47,578,10.3,66.7,12.6,58.8,0,Kenny Moore II,14,715,233,0,3,89.2,231,3,11,58.6,51596,3,1,22
0,0,2021,0,3,,NE,20,95,0,0,1,216,17,2021,415,46.6,0,0,75.3,13,0,1,7,181,0,55.4,0,3,0,2,NE,17,0,17,DI,0,,0,9.1,68,,87.4,0,Khyiris Tonga,19,415,0,227,0,0,198,3,10,75,52000,0,0,0
20,0,2023,0,4,90,CAR,22,53,249,227,0,11,8,2023,13,59.8,228,18,29.4,1,0,106,0,0,0,76.1,3,1,0,0,CAR,12,0,2,LB,0,41,19,10,51.5,12.7,80.3,0,Claudin Cherelus,5,262,119,0,0,130.8,145,1,14,70.2,52094,0,1,13
72,0,2021,0,7,66.7,NYG,64,21,750,56,0,1,12,2021,9,65.8,533,48,57.9,0,1,464,0,0,0,56.8,664,0,3,0,NYG,11,0,0,CB,0,33,29,9,58.4,11.1,87.1,0,Paulson Adebo,21,759,164,0,5,92,294,1,7,60,52280,1,2,9
19,0,2023,0,11,73.7,MIN,32,00,304,298,1,49,15,2023,20,50,186,14,29.9,8,0,99,0,0,0,56.2,0,5,1,0,MIN,16,0,14,LB,0,80,4,18.6,45.1,13.3,33.8,0,Ivan Pace Jr.,18,324,128,0,0,121.8,176,1,16,72.5,53587,1,1,20
61,0,2023,0,10,54.1,GB,31,24,825,47,0,5,17,2023,32,40.2,451,33,61.6,1,1,506,0,0,0,62,771,0,4,0,GB,5,2,1,CB,0,29,7,21.3,62.3,13.7,65.8,0,Carrington Valentine,12,857,124,0,4,103.9,346,0,6,68.6,53750,0,6,32
0,0,2022,0,0,,TB,2,52,0,0,1,15,5,2022,40,71.1,0,0,60,1,0,1,4,4,0,52.4,0,0,0,0,TB,0,0,2,DI,0,,0,0,53.1,,76.9,0,C.J. Brewer,30,40,0,32,0,0,24,0,1,59.5,54409,0,0,0
3,0,2021,1,3,66.7,LV,15,51,1,1,5,331,17,2021,500,52.7,32,2,41.6,22,0,17,17,0,0,66.1,0,8,3,0,LV,18,1,35,ED,0,27,0,12,59.1,16,51.1,0,Malcolm Koonce,23,501,12,0,0,102.1,153,2,7,59.4,55015,0,0,483
29,0,2022,1,17,62.1,SEA,54,08,1148,177,0,7,18,2022,15,41.4,232,18,67.2,1,4,768,0,0,0,75.2,3,0,0,0,SEA,14,0,1,S,0,58,60,18.7,70.3,12.9,92.1,0,Coby Bryant,29,1163,127,0,4,82,388,4,20,66.8,55088,908,3,15
6,0,2022,1,2,66.7,SEA,24,53,5,2,2,383,20,2022,625,67.3,55,4,73,40,0,44,2,0,0,67.8,1,2,5,2,SEA,20,2,44,ED,0,27,1,5.6,70.3,13.8,28.7,0,Boye Mafe,29,630,32,0,1,95.8,203,2,10,69.2,55220,1,0,623
0,0,2022,0,2,,PIT,4,93,0,0,1,112,13,2022,196,39.3,0,0,60.5,7,0,2,109,4,0,53.4,0,1,1,0,PIT,3,0,9,DI,0,,0,18.2,49.9,,50.3,0,Esezi Otomewo,25,196,0,67,0,0,82,0,5,52.7,55221,0,0,16
0,0,2022,0,0,,PIT,0,57,4,4,0,0,1,2022,0,,0,0,60,0,0,1,0,0,0,64.8,0,0,0,0,PIT,0,0,0,LB,0,,0,,74,,64.6,0,Mark Robinson,25,4,0,0,0,0,3,0,0,,55265,0,0,0
2,0,2022,0,0,100,CIN,5,26,63,18,0,0,7,2022,1,82.3,32,2,53.4,0,0,37,0,0,0,52.8,1,0,0,0,CIN,1,0,0,S,0,18,8,0,50.8,16,75.3,0,Tycen Anderson,7,64,9,0,0,158.3,27,0,1,,55351,36,1,1
0,0,2022,0,4,,SF,20,93,0,0,1,288,19,2022,542,42.4,0,0,62.9,8,0,1,109,0,0,33.9,0,1,1,4,SF,12,1,10,DI,0,,0,12.9,38.7,,74.7,0,Kalia Davis,28,542,0,433,0,0,253,4,7,52.4,55389,0,0,0
8,0,2022,0,3,62.5,NYJ,8,36,135,20,0,1,6,2022,3,36.8,34,5,50.3,0,0,73,0,0,0,28.1,72,0,0,0,NYJ,4,0,0,CB,0,17,41,21.4,41.2,6.8,81,0,Ja'Sir Taylor,22,138,13,0,1,111.5,64,0,3,59,55426,1,3,3
3,0,2022,0,0,100,CHI,5,22,51,17,0,9,11,2022,17,83.2,24,3,72.6,0,0,54,0,0,0,67.4,0,0,0,0,CHI,2,0,0,S,0,10,7,0,73,8,81.4,0,Elijah Hicks,6,68,5,0,0,100,5,0,2,49.6,55584,27,0,17
60,0,2020,2,8,58.3,ATL,57,24,955,117,0,1,15,2020,2,51.9,406,35,57.3,1,0,582,0,0,0,59.1,828,0,12,0,ATL,18,3,1,CB,0,39,10,11,57.7,11.6,65.5,0,A.J. Terrell,2,957,91,0,10,95.6,374,1,8,57.9,55586,0,3,2
0,0,2022,0,0,,CHI,1,39,3,0,0,0,2,2022,0,73,0,0,63.9,0,0,2,0,0,0,60,1,0,0,0,CHI,0,0,0,CB,0,,2,0,64.7,,67.8,0,Josh Blackwell,6,3,0,0,0,0,1,0,0,,55589,0,0,0
2,0,2021,0,1,100,CIN,2,24,22,1,0,0,4,2021,0,29.5,37,2,36.4,0,0,15,0,0,0,60.3,18,0,0,0,CIN,1,0,0,CB,0,28,3,33.3,39,18.5,74.7,0,Marco Wilson,7,22,5,0,0,118.8,7,0,0,,55592,0,0,0
12,0,2020,0,2,66.7,ATL,9,39,163,19,0,0,3,2020,0,55.3,106,8,60.8,0,1,108,0,0,0,63.7,143,0,0,0,ATL,1,0,0,CB,0,22,1,14.3,61.9,13.3,80.5,0,CJ Henderson,2,163,52,0,1,99.3,55,0,3,,55593,0,2,0
10,0,2019,0,8,70,LV,16,32,321,50,0,2,9,2019,0,38.2,99,7,49.5,0,0,212,0,0,0,34.6,0,0,1,0,LV,2,0,0,S,0,51,28,23.5,43.7,14.1,84.8,0,Lonnie Johnson Jr.,23,321,23,0,2,101.7,107,0,10,56.4,55615,243,0,0
97,0,2020,2,13,67,DET,46,21,838,64,0,8,17,2020,4,31.6,817,65,48.1,3,1,553,0,0,0,49,487,0,3,0,DET,17,1,3,CB,0,64,287,20,48.7,12.6,87.4,0,Amik Robertson,11,842,252,0,9,109.3,281,2,6,57.8,55619,0,6,4
12,0,2020,0,0,91.7,MIN,11,08,92,4,0,1,6,2020,1,83.2,175,11,35.7,0,0,71,0,0,1,64.5,75,0,2,0,MIN,1,1,0,CB,0,28,12,0,32.4,15.9,0,0,Jeff Okudah,18,93,27,0,0,146.5,21,0,1,60,55674,1,1,1
3,0,2021,0,2,66.7,NYJ,7,30,53,21,0,1,2,2021,2,30.1,14,2,60.4,0,0,21,0,0,0,29,6,0,0,0,NYJ,2,0,0,CB,0,14,25,20,43,7,73.3,0,Tre Brown,22,55,15,0,0,77.1,33,0,1,66,55677,0,0,2
72,0,2021,0,12,65.3,SF,57,02,1178,122,0,1,19,2021,13,46.7,548,47,65.7,0,2,717,0,0,0,44.3,1047,0,10,0,SF,21,0,0,CB,0,43,9,14.8,60.3,11.7,20.1,0,Deommodore Lenoir,28,1191,146,0,3,99.8,473,4,12,66.7,55686,0,5,13
86,2,2022,1,11,74.4,NE,75,25,894,135,3,33,21,2022,11,66.5,653,64,74.2,4,4,623,0,0,1,60.1,60,0,2,0,NE,33,1,7,CB,0,42,653,11.3,73.4,10.2,63.6,0,Marcus Jones,19,905,340,0,7,107.4,249,6,11,79.6,55717,44,8,11
48,0,2018,0,5,60.4,LA,28,31,542,42,0,2,14,2018,6,55.7,373,29,61.4,0,1,350,0,0,0,77.2,500,0,2,0,LA,9,0,0,CB,0,51,0,13.5,64.8,12.9,85.9,0,Darious Williams,26,548,128,0,5,97,196,1,4,54.1,55724,0,3,6
9,0,2022,0,3,77.8,HST,6,42,104,12,0,1,8,2022,6,28.8,158,7,46.8,0,1,74,0,0,0,28.5,59,0,0,0,HST,2,0,0,CB,0,53,30,30,40.3,22.6,80.7,0,Ja'Marcus Ingram,13,110,68,0,0,79.2,35,0,1,58.3,55738,2,0,6
32,0,2020,1,5,56.3,GB,76,29,1089,419,1,15,17,2020,42,90.6,235,18,77.4,0,2,665,0,0,0,82.5,3,1,2,0,GB,12,0,2,S,0,32,61,4.6,79.2,13.1,66.4,0,Xavier McKinney,12,1131,74,0,9,63.9,451,0,28,67.2,55775,606,1,42
68,0,2022,0,7,54.4,JAX,44,30,791,81,0,3,15,2022,4,71.4,383,37,74,2,2,539,0,0,0,59.1,701,0,3,0,JAX,17,1,2,CB,0,30,9,12.3,72,10.4,61,0,Montaric Brown,15,795,89,0,9,73.3,253,0,6,58.5,55797,0,3,4
66,0,2020,1,13,77.3,LA,107,03,1270,358,2,33,20,2020,54,87,495,51,71.9,2,3,804,0,0,0,87.9,0,3,3,0,LA,36,2,7,S,0,42,136,8.3,77.8,9.7,94.1,0,Kamren Curl,26,1324,233,0,4,83.8,487,1,37,65.6,55800,776,1,54
1,0,2022,0,0,100,GB,0,53,0,0,0,9,2,2022,17,,-2,1,60,2,0,1,0,0,0,51.1,0,0,1,0,GB,0,0,2,ED,0,-2,0,,37.7,-2,0,0,Arron Mosby,12,17,5,0,0,79.2,7,0,0,59,55908,0,0,17
50,0,2021,0,7,56,LV,46,22,980,79,0,0,16,2021,57,61.6,261,28,75.2,0,0,585,0,0,0,66.8,896,0,2,0,LV,15,0,0,CB,0,25,4,11.7,75,9.3,88.6,0,Eric Stokes,23,1037,91,0,4,77.2,452,2,7,,55912,1,1,57
0,0,2021,0,1,,DET,3,15,13,13,0,0,4,2021,0,33.4,0,0,62.6,0,0,3,0,0,0,63.5,0,0,0,0,DET,3,0,0,LB,0,,0,25,66.8,,69.9,0,Grant Stuard,11,13,0,0,0,0,10,1,0,,55933,0,0,0
32,0,2022,0,5,65.6,KC,64,06,842,258,0,1,17,2022,15,88.4,182,21,83.2,1,0,502,0,0,0,80.1,4,0,1,0,KC,17,0,1,S,0,26,102,5.6,83.5,8.7,61.3,0,Bryan Cook,16,857,60,0,6,111.7,354,1,21,58.3,55940,478,3,15
25,0,2021,0,3,68,GB,18,21,356,37,0,4,11,2021,2,63.9,239,17,57.9,2,0,245,0,0,0,77.4,232,0,3,0,GB,7,1,2,CB,0,35,86,10.3,61.5,14.1,83.6,0,Nate Hobbs,12,358,58,0,2,125.3,109,2,8,50.7,55948,1,2,2
21,0,2022,0,9,61.9,NYJ,36,22,450,165,1,8,10,2022,17,53.2,156,13,67.1,0,0,262,0,0,0,51.6,11,0,3,0,NYJ,17,1,1,S,0,30,56,15.5,63.7,12,83.7,0,Tony Adams,22,467,84,0,5,100.5,197,1,13,61.7,55953,218,1,17
3,0,2022,0,3,66.7,NYG,8,43,100,28,0,2,3,2022,5,30.5,16,2,67.6,0,0,60,0,0,0,48,0,0,0,0,NYG,4,0,0,S,0,9,10,27.3,63.4,8,80.2,0,Raheem Layne,21,105,15,0,0,79.9,43,1,0,56.6,55960,62,0,5
31,1,2020,0,23,71,CIN,79,22,984,272,2,28,17,2020,30,33.3,319,22,50.7,7,2,579,0,0,0,53.9,15,2,0,0,CIN,25,0,11,S,0,68,72,18.7,54.3,14.5,92.3,0,Geno Stone,7,1014,219,0,1,109.5,407,1,21,72.8,55967,625,3,30
17,0,2022,1,4,82.4,DAL,24,14,337,116,0,8,14,2022,19,66.1,174,14,45.3,0,1,214,0,0,0,53.6,4,1,3,0,DAL,7,1,1,S,0,44,57,10.8,46.8,12.4,82.8,0,Markquese Bell,9,356,105,0,0,104.4,134,1,9,66.9,56033,160,1,19
0,0,2022,0,0,,TEN,0,44,3,1,0,1,3,2022,1,,0,0,60.3,0,0,3,0,0,0,,0,0,0,0,TEN,0,0,0,S,0,,0,,67.1,,71.3,0,Mike Brown,31,4,0,0,0,0,0,0,0,66.7,56054,2,0,1
40,0,2021,0,1,47.5,LAC,27,24,372,27,0,0,17,2021,6,80.7,205,19,77.8,0,1,263,0,0,0,67.2,329,1,2,0,LAC,10,0,1,CB,0,18,15,3.2,76.3,10.8,37.6,0,Benjamin St-Juste,27,378,47,0,3,60.9,115,0,3,,56061,1,1,6
45,0,2022,1,11,71.1,PHI,71,32,1066,190,0,3,17,2022,2,72.1,379,32,29.9,0,1,650,0,0,1,75.3,3,0,2,1,PHI,20,0,0,S,0,49,58,11.2,42.8,11.8,89.6,0,Reed Blankenship,24,1068,92,0,1,116.8,415,2,16,67.8,56065,814,4,2
35,0,2023,0,7,65.7,SEA,49,39,735,161,2,18,19,2023,23,72.3,281,23,70,6,1,501,0,0,1,73.9,4,0,1,0,SEA,16,0,8,S,0,41,36,10.8,73.1,12.2,88.5,0,Ty Okada,29,758,91,0,4,107,239,2,9,71.2,56089,534,3,23
9,0,2019,1,2,100,TEN,9,40,66,11,0,3,2,2019,0,45.9,109,9,60.4,2,0,48,0,0,0,48.9,0,0,0,0,TEN,3,0,2,CB,0,32,55,18.2,58.8,12.1,75.4,0,Kemon Hall,31,66,83,0,0,154.2,15,2,0,67.4,56123,0,1,0
26,0,2021,0,8,88.5,SF,33,25,493,206,0,11,18,2021,11,45.1,178,23,43.5,3,0,293,0,0,0,67,5,0,0,0,SF,16,0,3,S,0,24,106,16.7,49.8,7.7,84.2,0,Jason Pinnock,28,504,115,0,0,134.8,200,2,7,59.2,56144,176,4,11
7,0,2022,0,0,71.4,CLV,3,28,42,0,0,0,3,2022,0,80.1,67,5,52.5,0,0,37,0,0,0,71.4,10,0,0,0,CLV,1,0,0,CB,0,40,32,0,55.9,13.4,76.2,0,Tre Avery,8,42,19,0,0,101.5,5,0,2,,56146,0,0,0
76,1,2022,0,9,67.1,DAL,53,26,736,93,0,10,12,2022,7,61.4,630,51,64.5,2,1,461,0,0,0,69.1,441,0,0,0,DAL,16,0,2,CB,0,50,200,11.8,65.3,12.4,85.8,0,DaRon Bland,9,743,248,0,5,109,272,4,14,38.2,56158,2,5,7
22,0,2023,0,0,77.3,NE,11,15,116,75,0,3,17,2023,5,84.4,185,17,79.7,1,1,109,0,0,0,61.1,12,0,0,0,NE,5,0,1,LB,0,21,23,0,80.4,10.9,77.4,0,Marte Mapu,19,121,147,0,3,82.6,9,0,2,72.1,56159,6,0,5
88,0,2019,0,4,62.5,GB,67,25,1082,81,0,2,18,2019,9,77.9,623,55,68.7,0,1,657,0,0,1,67.1,994,1,13,0,GB,20,2,1,CB,0,46,7,4.9,66.7,11.3,1.2,0,Keisean Nixon,12,1091,117,0,13,105.4,432,4,10,74.2,56167,0,7,9
20,0,2021,0,10,95,MIA,43,09,530,199,1,28,16,2021,19,54.2,167,19,63.5,4,1,318,0,0,0,57.5,2,0,0,0,MIA,8,0,5,S,0,24,68,16.7,62.9,8.8,83.8,0,Ifeatu Melifonwu,17,549,101,0,0,120.2,203,0,7,61.4,56203,260,3,19
23,0,2023,0,1,52.2,JAX,12,21,160,3,0,0,10,2023,0,70.7,92,12,66.5,0,0,131,0,0,0,65.8,133,0,0,0,JAX,3,0,0,CB,0,31,24,7.1,67.2,7.7,81.6,0,Christian Braswell,15,160,22,0,1,62.2,29,2,1,,56207,0,0,0
67,0,2022,1,10,64.2,LA,58,37,805,133,1,32,13,2022,44,72.1,472,43,65,6,1,503,0,0,1,76.8,8,1,6,2,LA,20,2,8,S,0,39,535,11.2,69.5,11,85.6,0,Quentin Lake,26,849,181,0,9,98.6,314,1,21,63.8,56245,129,4,44
32,0,2020,0,2,62.5,LV,16,30,166,12,0,7,12,2020,7,68.5,282,20,46.2,3,0,143,0,0,0,51.4,1,0,3,0,LV,7,2,3,CB,0,66,147,10,46.7,14.1,80.9,0,Darnay Holmes,23,173,150,0,1,111.7,23,0,2,58.4,56247,6,2,7
26,0,2020,0,5,61.5,CHI,22,01,396,16,0,4,9,2020,10,49.2,298,16,60.3,0,1,235,0,0,0,51.2,358,0,1,0,CHI,4,1,0,CB,0,47,22,17.9,58.7,18.6,84.9,0,Jaylon Johnson,6,406,134,0,4,85.1,167,0,1,52.4,56259,0,0,10
6,0,2021,0,0,66.7,JAX,5,32,65,9,0,0,1,2021,0,81,56,4,60.9,0,0,36,0,0,0,59,56,0,0,0,JAX,2,0,0,CB,0,26,0,0,60.9,14,77.2,0,Keith Taylor Jr.,15,65,15,0,0,96.5,29,0,2,,56289,0,0,0
19,0,2021,0,10,57.9,LAC,38,02,552,103,0,0,13,2021,6,53.6,150,11,49.2,0,1,356,0,0,0,62.9,2,0,3,0,LAC,9,1,0,S,0,43,30,16.9,52.7,13.6,85.8,0,Elijah Molden,27,558,85,0,0,100.9,202,1,11,,56290,417,3,6
4,0,2021,0,0,75,DEN,5,26,81,19,0,0,12,2021,1,82.4,18,3,83.6,0,0,68,0,0,1,65.7,0,0,0,0,DEN,2,0,0,S,0,9,13,0,88.5,6,75.9,0,Devon Key,10,82,12,0,0,83.3,14,0,0,,56307,48,0,1
5,0,2021,1,3,100,NO,23,58,9,1,2,91,17,2021,321,62.3,64,5,51.6,7,0,60,0,0,0,67.8,0,2,0,0,NO,16,0,11,ED,0,21,8,8.6,62.9,12.8,85.6,0,Chris Rumph II,20,330,50,0,0,118.8,179,1,9,57.5,56345,0,0,321
1,0,2021,0,0,0,NYG,0,52,0,0,0,4,3,2021,16,70.5,0,0,60,1,0,1,0,0,0,48.8,0,0,0,0,NYG,0,0,1,ED,0,,0,0,65.6,,74,0,Victor Dimukeje,21,16,0,0,1,39.6,11,0,1,54.7,56347,0,0,16
0,0,2022,1,1,,ARZ,10,90,0,0,0,42,4,2022,100,47.9,0,0,60,0,0,0,47,1,0,81.2,0,0,0,0,ARZ,4,0,0,DI,0,,0,6.7,73.5,,79.9,0,Zach Carter,1,100,0,45,0,0,58,0,4,47.8,56349,0,0,7
3,0,2020,0,4,33.3,BUF,24,57,0,0,3,249,18,2020,488,49.9,8,1,74,19,2,26,26,0,1,48.5,0,6,3,4,BUF,18,0,28,ED,0,8,0,12.1,58.9,8,52.9,0,A.J. Epenesa,4,488,1,0,0,2.8,213,0,5,63.4,56369,0,0,462
0,0,2023,0,0,,BUF,4,75,1,0,0,23,3,2023,51,74.8,0,0,,1,0,0,2,0,0,68.4,0,1,0,0,BUF,3,0,2,ED,0,,0,0,65.6,,81.2,0,Andre Jones Jr.,4,52,0,0,0,0,29,0,1,55.7,56395,0,0,49
4,0,2020,2,6,100,NO,21,99,0,0,12,285,12,2020,542,44.7,61,4,49.6,35,0,33,0,0,3,63.6,0,2,3,2,NO,29,1,49,ED,1,36,0,18.8,78,15.3,46,0,Chase Young,20,542,40,0,0,118.8,224,3,5,86.3,56436,0,0,542
1,0,2020,0,4,100,SF,8,94,1,1,0,147,10,2020,209,28.7,11,1,58.9,14,0,5,89,3,0,38.2,0,2,1,1,SF,4,0,16,ED,0,11,0,25,59.5,11,56.2,0,Yetur Gross-Matos,28,210,12,39,0,112.5,58,0,4,73.1,56444,0,0,78
3,0,2021,0,3,66.7,PHI,2,48,2,0,1,49,7,2021,113,29,36,2,27.8,3,0,11,9,0,0,44,0,1,1,0,PHI,2,0,5,ED,0,18,2,60,35.7,18,80.8,0,Patrick Johnson,24,115,32,2,0,147.2,55,0,0,56.2,56460,0,1,102
3,0,2021,1,2,66.7,CIN,14,96,2,2,2,127,14,2021,232,61,22,2,53.8,6,0,6,40,4,0,56.5,0,4,0,0,CIN,13,0,12,ED,0,14,0,11.1,54,11,84.8,0,Cam Sample,7,234,21,13,0,127.8,101,1,2,53.9,56462,0,1,175
0,0,2022,0,1,,CAR,9,93,0,0,0,67,13,2022,156,60.6,0,0,59.5,2,0,1,56,1,0,56.7,0,0,2,0,CAR,6,0,2,DI,0,,0,6.7,45.7,,14,0,LaBryan Ray,5,156,0,94,0,0,88,0,5,45.6,56501,0,0,5
0,0,2022,0,4,,BUF,6,72,0,0,0,50,7,2022,126,26.6,0,0,,0,0,0,0,19,0,33.7,0,1,0,0,BUF,3,0,1,DI,0,,0,23.5,34.2,,81.9,0,Phidarian Mathis,4,126,0,107,0,0,76,0,7,52.7,56504,0,0,0
0,0,2022,0,0,,NYG,8,98,0,0,0,122,15,2022,256,72.6,0,0,,7,0,0,10,149,0,47,0,0,0,1,NYG,6,0,7,DI,0,,0,0,50.3,,85.8,0,D.J. Davidson,21,256,0,97,0,0,134,1,2,56.7,56523,0,0,0
0,0,2021,0,4,,CIN,35,98,0,0,3,278,17,2021,582,58.1,0,0,60,12,0,0,13,155,0,41.1,0,4,1,0,CIN,20,1,19,DI,0,,0,7.3,44,,75.4,0,T.J. Slaton,7,582,0,409,0,0,304,2,16,57.9,56597,0,0,5
